DQ HER, 2457276.513, 14.7, Vis.
DQ HER, 2457274.3375, 14.4, Vis.
DQ HER, 2457273.374, 14.6, Vis.
DQ HER, 2457272.401, 14.5, Vis.
DQ HER, 2457271.471, 14.4, Vis.
DQ HER, 2457261.407, 14.5, Vis.
DQ HER, 2457258.44, 14.6, Vis.
DQ HER, 2457250.449, 14.6, Vis.
DQ HER, 2457249.3736, 14.4, Vis.
DQ HER, 2457245.431, 14.5, Vis.
DQ HER, 2457243.425, 14.5, Vis.
DQ HER, 2457241.473, 14.3, Vis.
DQ HER, 2457240.4271, 14.4, Vis.
DQ HER, 2457238.537, 14.4, Vis.
DQ HER, 2457234.479, 14.4, Vis.
DQ HER, 2457223.463, 14.5, Vis.
DQ HER, 2457221.478, 14.5, Vis.
DQ HER, 2457219.463, 14.6, Vis.
DQ HER, 2457213.509, 14.5, Vis.
DQ HER, 2457212.481, 14.6, Vis.
DQ HER, 2457209.472, 14.6, Vis.
DQ HER, 2457206.470, 14.6, Vis.
DQ HER, 2457202.510, 14.5, Vis.
DQ HER, 2457197.491, 14.4, Vis.
DQ HER, 2457195.520, 14.5, Vis.
DQ HER, 2457190.534, 14.6, Vis.
DQ HER, 2457184.50, 14.6, Vis.
DQ HER, 2457183.501, 14.6, Vis.
DQ HER, 2457182.497, 14.3, Vis.
DQ HER, 2457181.484, 14.6, Vis.
DQ HER, 2457180.502, 14.5, Vis.
DQ HER, 2457179.489, 14.6, Vis.
DQ HER, 2457177.487, 14.7, Vis.
DQ HER, 2457169.518, 14.6, Vis.
DQ HER, 2457156.3917, 14.4, Vis.
DQ HER, 2457155.569, 14.4, Vis.
DQ HER, 2457136.8085, 14.25, Vis.
DQ HER, 2457134.510, 14.5, Vis.
DQ HER, 2457127.520, 14.7, Vis.
DQ HER, 2457126.8407, 14.25, Vis.
DQ HER, 2456986.294, 14.4, Vis.
DQ HER, 2456984.257, 14.7, Vis.
DQ HER, 2456976.255, 14.5, Vis.
DQ HER, 2456974.298, 14.5, Vis.
DQ HER, 2456965.263, 14.4, Vis.
DQ HER, 2456955.319, 14.7, Vis.
DQ HER, 2456942.311, 14.7, Vis.
DQ HER, 2456927.343, 14.5, Vis.
DQ HER, 2456925.333, 14.6, Vis.
DQ HER, 2456908.360, 14.4, Vis.
DQ HER, 2456902.378, 14.7, Vis.
DQ HER, 2456895.42361, 14.4, Vis.
DQ HER, 2456892.419, 14.7, Vis.
DQ HER, 2456889.6611, 14.6, Vis.
DQ HER, 2456889.408, 14.6, Vis.
DQ HER, 2456887.6875, 14.8, Vis.
DQ HER, 2456874.508, 14.6, Vis.
DQ HER, 2456872.533, 14.6, Vis.
DQ HER, 2456869.534, 14.6, Vis.
DQ HER, 2456864.551, 14.7, Vis.
DQ HER, 2456863.510, 14.5, Vis.
DQ HER, 2456862.543, 14.6, Vis.
DQ HER, 2456860.495, 14.6, Vis.
DQ Her, 2456859.6417, 14.6, Vis.
DQ HER, 2456852.546, 14.7, Vis.
DQ HER, 2456848.53542, 14.7, Vis.
DQ HER, 2456845.535, 14.5, Vis.
DQ HER, 2456840.488, 14.7, Vis.
DQ HER, 2456839.711, 14.2, Vis.
DQ HER, 2456832.478, 14.7, Vis.
DQ HER, 2456831.723, 14.2, Vis.
DQ HER, 2456820.486, 14.6, Vis.
DQ HER, 2456816.463, 14.6, Vis.
DQ HER, 2456809.49, 14.5, Vis.
DQ HER, 2456803.510, 14.6, Vis.
DQ HER, 2456795.533, 14.5, Vis.
DQ HER, 2456788.55903, 14.3, Vis.
DQ HER, 2456774.478, 14.5, Vis.
DQ HER, 2456766.497, 14.6, Vis.
DQ HER, 2456757.644, 14.5, Vis.
DQ HER, 2456740.629, 14.6, Vis.
DQ HER, 2456739.695, 14.5, Vis.
DQ HER, 2456650.1764, 14.4, Vis.
DQ HER, 2456649.3, 14.4, Vis.
DQ HER, 2456628.2708, 14.4, Vis.
DQ HER, 2456616.265, 14.4, Vis.
DQ HER, 2456609.290, 14.6, Vis.
DQ HER, 2456601.274, 14.6, Vis.
DQ HER, 2456595.336, 14.4, Vis.
DQ HER, 2456594.279, 14.5, Vis.
DQ HER, 2456589.340, 14.5, Vis.
DQ HER, 2456578.3486, 14.4, Vis.
DQ HER, 2456572.457, 14.6, Vis.
DQ HER, 2456565.322, 14.6, Vis.
DQ Her, 2456563.690, 14.2, Vis.
DQ HER, 2456559.3465, 14.4, Vis.
DQ HER, 2456558.352, 14.5, Vis.
DQ HER, 2456551.408, 14.4, Vis.
DQ HER, 2456550.349, 14.5, Vis.
DQ HER, 2456539.3396, 14.4, Vis.
DQ HER, 2456536.377, 14.5, Vis.
DQ HER, 2456533.382, 14.4, Vis.
DQ HER, 2456531.397, 14.6, Vis.
DQ HER, 2456521.431, 14.5, Vis.
DQ HER, 2456518.413, 14.5, Vis.
DQ HER, 2456518.40208, 14.3, Vis.
DQ HER, 2456515.4021, 14.2, Vis.
DQ HER, 2456510.428, 14.5, Vis.
DQ HER, 2456507.746, 14.2, Vis.
DQ HER, 2456506.451, 14.4, Vis.
DQ HER, 2456505.4139, 14.4, Vis.
DQ HER, 2456504.4382, 14.0, Vis.
DQ HER, 2456503.466, 14.5, Vis.
DQ HER, 2456500.470, 14.5, Vis.
DQ HER, 2456492.537, 14.4, Vis.
DQ HER, 2456488.76, 14.2, Vis.
DQ HER, 2456488.458, 14.6, Vis.
DQ HER, 2456485.501, 14.8, Vis.
DQ Her, 2456482.72, 14.2, Vis.
DQ HER, 2456482.492, 14.4, Vis.
DQ HER, 2456478.45069, 14.3, Vis.
DQ HER, 2456477.50, 14.7, Vis.
DQ HER, 2456475.44722, 14.4, Vis.
DQ HER, 2456459.49375, 14.5, Vis.
DQ HER, 2456457.525, 14.6, Vis.
DQ HER, 2456446.513, 14.5, Vis.
DQ HER, 2456445.504, 14.6, Vis.
DQ HER, 2456435.499, 14.4, Vis.
DQ HER, 2456428.538, 14.6, Vis.
DQ HER, 2456426.490, 14.6, Vis.
DQ HER, 2456421.536, 14.6, Vis.
DQ HER, 2456417.5035, 14.4, Vis.
DQ HER, 2456417.483, 14.5, Vis.
DQ HER, 2456415.571, 14.5, Vis.
DQ HER, 2456414.492, 14.6, Vis.
DQ HER, 2456413.493, 14.6, Vis.
DQ HER, 2456412.539, 14.6, Vis.
DQ HER, 2456410.526, 14.4, Vis.
DQ HER, 2456403.4958, 14.4, Vis.
DQ HER, 2456272.302, 14.4, Vis.
DQ HER, 2456263.282, 14.6, Vis.
DQ HER, 2456255.267, 14.4, Vis.
DQ HER, 2456249.250, 14.7, Vis.
DQ HER, 2456247.2646, 14.0, Vis.
DQ HER, 2456244.2632, 14.5, Vis.
DQ HER, 2456237.297, 14.6, Vis.
DQ HER, 2456217.335, 14.4, Vis.
DQ HER, 2456215.3229, 14.4, Vis.
DQ HER, 2456213.3271, 14.4, Vis.
DQ HER, 2456207.393, 14.5, Vis.
DQ HER, 2456200.329, 14.4, Vis.
DQ HER, 2456199.335, 14.6, Vis.
DQ HER, 2456189.416, 14.5, Vis.
DQ HER, 2456186.35, 14.4, Vis.
DQ HER, 2456185.70, 14.1, Vis.
DQ HER, 2456183.60278, 15.0, Vis.
DQ HER, 2456183.5931, 14.2, Vis.
DQ HER, 2456178.3542, 14.5, Vis.
DQ HER, 2456177.504, 14.5, Vis.
DQ HER, 2456176.358, 14.7, Vis.
DQ HER, 2456175.385, 14.5, Vis.
DQ HER, 2456174.385, 14.6, Vis.
DQ HER, 2456167.52569, 14.5, Vis.
DQ HER, 2456162.410, 14.5, Vis.
DQ HER, 2456160.63750, 14.6, Vis.
DQ HER, 2456160.413, 14.6, Vis.
DQ HER, 2456158.422, 14.5, Vis.
DQ HER, 2456154.452, 14.7, Vis.
DQ HER, 2456150.4285, 14.6, Vis.
DQ HER, 2456146.469, 14.4, Vis.
DQ HER, 2456144.460, 14.4, Vis.
DQ HER, 2456137.465, 14.6, Vis.
DQ HER, 2456134.4319, 14.4, Vis.
DQ HER, 2456133.471, 14.6, Vis.
DQ HER, 2456132.473, 14.8, Vis.
DQ HER, 2456132.4431, 14.4, Vis.
DQ HER, 2456131.453, 14.6, Vis.
DQ HER, 2456129.69167, 14.4, Vis.
DQ HER, 2456129.68472, 14.2, Vis.
DQ HER, 2456126.4472, 13.4, Vis.
DQ HER, 2456119.68958, 14.6, Vis.
DQ HER, 2456118.65208, 14.4, Vis.
DQ HER, 2456111.483, 14.5, Vis.
DQ HER, 2456110.69097, 14.5, Vis.
DQ HER, 2456106.65347, 14.4, Vis.
DQ HER, 2456105.65486, 14.4, Vis.
DQ HER, 2456104.71875, 14.4, Vis.
DQ HER, 2456104.67917, 14.4, Vis.
DQ HER, 2456103.525, 14.4, Vis.
DQ HER, 2456101.73264, 14.4, Vis.
DQ HER, 2456093.71042, 14.5, Vis.
DQ HER, 2456091.69167, 14.5, Vis.
DQ HER, 2456089.77, 13.7, Vis.
DQ HER, 2456088.69722, 14.4, Vis.
DQ HER, 2456077.80764, 14.4, Vis.
DQ HER, 2456075.524, 14.5, Vis.
DQ HER, 2456075.40625, 14.3, Vis.
DQ HER, 2456074.516, 14.5, Vis.
DQ HER, 2456073.549, 14.7, Vis.
DQ HER, 2456070.504, 14.6, Vis.
DQ HER, 2456064.73403, 14.3, Vis.
DQ HER, 2456063.480, 14.6, Vis.
DQ HER, 2456062.81875, 14.5, Vis.
DQ HER, 2456060.499, 14.5, Vis.
DQ HER, 2456059.547, 14.6, Vis.
DQ HER, 2456038.513, 14.6, Vis.
DQ HER, 2456032.526, 14.5, Vis.
DQ HER, 2456014.528, 14.4, Vis.
DQ HER, 2456012.508, 14.6, Vis.
DQ HER, 2455923.2021, 14.4, Vis.
DQ HER, 2455913.283, 14.4, Vis.
DQ HER, 2455905.263, 14.5, Vis.
DQ HER, 2455899.319, 14.6, Vis.
DQ HER, 2455895.280, 14.5, Vis.
DQ HER, 2455888.277, 14.6, Vis.
DQ HER, 2455883.284, 14.5, Vis.
DQ HER, 2455880.2111, 14.4, Vis.
DQ HER, 2455872.278, 14.5, Vis.
DQ HER, 2455867.304, 14.6, Vis.
DQ HER, 2455863.287, 14.5, Vis.
DQ HER, 2455861.343, 14.6, Vis.
DQ HER, 2455860.3139, 14.2, Vis.
DQ HER, 2455857.3236, 14.4, Vis.
DQ HER, 2455853.315, 14.5, Vis.
DQ HER, 2455851.360, 14.5, Vis.
DQ HER, 2455851.2507, 14.4, Vis.
DQ HER, 2455849.310, 14.5, Vis.
DQ HER, 2455835.317, 14.5, Vis.
DQ HER, 2455834.3236, 14.4, Vis.
DQ HER, 2455833.340, 14.5, Vis.
DQ HER, 2455832.344, 14.6, Vis.
DQ HER, 2455831.380, 14.4, Vis.
DQ HER, 2455829.3389, 14.5, Vis.
DQ HER, 2455828.3583, 14.4, Vis.
DQ HER, 2455823.429, 14.5, Vis.
DQ HER, 2455821.3708, 14.4, Vis.
DQ HER, 2455812.3444, 14.2, Vis.
DQ HER, 2455807.377, 14.6, Vis.
DQ HER, 2455802.3319, 14.4, Vis.
DQ HER, 2455801.435, 14.5, Vis.
DQ HER, 2455801.3764, 14.4, Vis.
DQ HER, 2455799.3833, 14.4, Vis.
DQ HER, 2455797.4056, 14.2, Vis.
DQ HER, 2455795.410, 14.6, Vis.
DQ HER, 2455793.3840, 14.3, Vis.
DQ HER, 2455790.425, 14.6, Vis.
DQ HER, 2455788.418, 14.5, Vis.
DQ HER, 2455782.424, 14.4, Vis.
DQ HER, 2455782.3750, 14.3, Vis.
DQ HER, 2455780.490, 14.5, Vis.
DQ HER, 2455778.4097, 14.4, Vis.
DQ HER, 2455777.443, 14.5, Vis.
DQ HER, 2455777.4014, 14.5, Vis.
DQ HER, 2455776.4528, 14.4, Vis.
DQ HER, 2455771.4736, 14.4, Vis.
DQ HER, 2455767.468, 14.6, Vis.
DQ HER, 2455766.454, 14.5, Vis.
DQ HER, 2455757.495, 14.5, Vis.
DQ HER, 2455751.494, 14.6, Vis.
DQ HER, 2455741.480, 14.5, Vis.
DQ HER, 2455739.488, 14.5, Vis.
DQ HER, 2455724.497, 14.5, Vis.
DQ HER, 2455716.533, 14.6, Vis.
DQ HER, 2455715.54, 14.6, Vis.
DQ HER, 2455713.523, 14.7, Vis.
DQ HER, 2455706.489, 14.6, Vis.
DQ HER, 2455704.512, 14.6, Vis.
DQ HER, 2455700.476, 14.6, Vis.
DQ HER, 2455693.489, 14.7, Vis.
DQ HER, 2455692.466, 14.5, Vis.
DQ HER, 2455690.44792, 14.5, Vis.
DQ HER, 2455688.5424, 14.4, Vis.
DQ HER, 2455685.489, 14.7, Vis.
DQ HER, 2455684.525, 14.5, Vis.
DQ HER, 2455679.501, 14.5, Vis.
DQ HER, 2455677.533, 14.3, Vis.
DQ HER, 2455663.530, 14.6, Vis.
DQ HER, 2455662.551, 14.6, Vis.
DQ HER, 2455660.551, 14.4, Vis.
DQ HER, 2455658.553, 14.5, Vis.
DQ HER, 2455655.559, 14.6, Vis.
DQ HER, 2455649.7500, 14.7, Vis.
DQ HER, 2455648.8368, 14.25, Vis.
DQ HER, 2455634.8729, 14.5, Vis.
DQ HER, 2455634.581, 14.5, Vis.
DQ HER, 2455627.8542, 14.9, Vis.
DQ HER, 2455623.8299, 14.5, Vis.
DQ HER, 2455539.240, 14.4, Vis.
DQ HER, 2455508.25556, 14.4, Vis.
DQ HER, 2455494.364, 14.3, Vis.
DQ HER, 2455489.315, 14.5, Vis.
DQ HER, 2455481.33542, 14.5, Vis.
DQ HER, 2455480.308, 14.4, Vis.
DQ HER, 2455477.6042, 14.8, Vis.
DQ HER, 2455476.389, 14.5, Vis.
DQ HER, 2455461.32222, 14.4, Vis.
DQ HER, 2455453.6097, 14.15, Vis.
DQ HER, 2455453.6042, 14.15, Vis.
DQ HER, 2455453.6007, 14.3, Vis.
DQ HER, 2455453.5951, 16.0, Vis.
DQ HER, 2455452.7326, 14.15, Vis.
DQ HER, 2455450.6035, 14.15, Vis.
DQ HER, 2455449.5687, 14.15, Vis.
DQ HER, 2455448.6632, 14.15, Vis.
DQ HER, 2455447.6819, 14.1, Vis.
DQ HER, 2455447.6528, 14.1, Vis.
DQ HER, 2455447.5972, 15.7, Vis.
DQ HER, 2455447.32083, 14.5, Vis.
DQ HER, 2455446.5660, 14.2, Vis.
DQ HER, 2455445.5729, 14.4, Vis.
DQ HER, 2455444.6597, 14.1, Vis.
DQ HER, 2455444.39306, 14.5, Vis.
DQ HER, 2455443.39931, 14.5, Vis.
DQ HER, 2455435.37847, 14.4, Vis.
DQ HER, 2455427.7361, 14.4, Vis.
DQ HER, 2455426.39583, 14.5, Vis.
DQ HER, 2455425.7431, 14.4, Vis.
DQ HER, 2455424.6389, 14.1, Vis.
DQ Her, 2455422.6146, 14.7, Vis.
DQ HER, 2455422.45625, 14.4, Vis.
DQ HER, 2455420.6042, 14.4, Vis.
DQ HER, 2455416.7083, 14.7, Vis.
DQ HER, 2455415.7222, 14.7, Vis.
DQ HER, 2455413.40903, 14.4, Vis.
DQ HER, 2455409.434, 14.4, Vis.
DQ HER, 2455407.43403, 14.4, Vis.
DQ HER, 2455333.492, 14.5, Vis.
DQ HER, 2455326.516, 14.3, Vis.
DQ HER, 2455320.494, 14.4, Vis.
DQ HER, 2455307.489, 14.5, Vis.
DQ HER, 2455304.474, 14.6, Vis.
DQ HER, 2455303.501, 14.5, Vis.
DQ HER, 2455299.510, 14.4, Vis.
DQ HER, 2455272.90000, 14.3, Vis.
DQ HER, 2455262.544, 14.6, Vis.
DQ HER, 2455204.256, 14.4, Vis.
DQ HER, 2455203.267, 14.4, Vis.
DQ HER, 2455201.240, 14.3, Vis.
DQ HER, 2455200.226, 14.5, Vis.
DQ HER, 2455188.230, 14.4, Vis.
DQ HER, 2455180.24583, 14.4, Vis.
DQ HER, 2455178.231, 14.3, Vis.
DQ HER, 2455169.235, 14.4, Vis.
DQ HER, 2455166.290, 14.4, Vis.
DQ HER, 2455159.297, 14.3, Vis.
DQ HER, 2455156.297, 14.3, Vis.
DQ HER, 2455144.287, 14.3, Vis.
DQ HER, 2455139.308, 14.4, Vis.
DQ HER, 2455137.287, 14.1, Vis.
DQ HER, 2455117.308, 14.5, Vis.
DQ HER, 2455116.300, 15.4, Vis.
DQ HER, 2455105.5486, 14.5, Vis.
DQ HER, 2455101.340, 14.5, Vis.
DQ HER, 2455098.423, 14.5, Vis.
DQ HER, 2455095.338, 14.5, Vis.
DQ HER, 2455094.5667, 14.5, Vis.
DQ HER, 2455094.33264, 14.5, Vis.
DQ HER, 2455091.5819, 14.4, Vis.
DQ HER, 2455090.6556, 14.5, Vis.
DQ HER, 2455089.36875, 14.5, Vis.
DQ HER, 2455085.3896, 14.5, Vis.
DQ HER, 2455084.5889, 14.6, Vis.
DQ HER, 2455084.396, 14.6, Vis.
DQ HER, 2455080.3556, 14.3, Vis.
DQ HER, 2455076.371, 14.3, Vis.
DQ HER, 2455074.4174, 14.5, Vis.
DQ HER, 2455072.398, 14.5, Vis.
DQ HER, 2455068.398, 14.3, Vis.
DQ HER, 2455066.4271, 14.4, Vis.
DQ HER, 2455063.474, 14.6, Vis.
DQ HER, 2455063.36042, 14.5, Vis.
DQ HER, 2455061.41, 14.5, Vis.
DQ HER, 2455058.4049, 14.4, Vis.
DQ HER, 2455056.36111, 14.5, Vis.
DQ HER, 2455054.41181, 14.4, Vis.
DQ HER, 2455051.449, 14.5, Vis.
DQ HER, 2455050.4375, 14.5, Vis.
DQ HER, 2455045.485, 14.6, Vis.
DQ HER, 2455043.424, 14.4, Vis.
DQ HER, 2455041.47917, 14.4, Vis.
DQ HER, 2455040.456, 14.6, Vis.
DQ HER, 2455038.48889, 14.4, Vis.
DQ HER, 2455038.4271, 14.4, Vis.
DQ HER, 2455037.476, 14.5, Vis.
DQ HER, 2455037.44028, 14.4, Vis.
DQ HER, 2455033.478, 14.4, Vis.
DQ HER, 2455033.4174, 14.3, Vis.
DQ HER, 2455032.477, 14.4, Vis.
DQ HER, 2455029.4056, 14.4, Vis.
DQ HER, 2455028.529, 14.4, Vis.
DQ HER, 2455025.476, 14.5, Vis.
DQ HER, 2455022.494, 14.5, Vis.
DQ HER, 2455021.485, 14.5, Vis.
DQ HER, 2455019.492, 14.6, Vis.
DQ HER, 2455019.4174, 14.5, Vis.
DQ HER, 2455016.484, 14.5, Vis.
DQ HER, 2455012.490, 14.4, Vis.
DQ HER, 2455012.4347, 14.4, Vis.
DQ HER, 2455008.498, 14.6, Vis.
DQ HER, 2455005.475, 14.3, Vis.
DQ HER, 2455000.469, 14.5, Vis.
DQ HER, 2454998.528, 14.4, Vis.
DQ HER, 2454994.506, 14.5, Vis.
DQ HER, 2454984.492, 14.4, Vis.
DQ HER, 2454983.501, 14.6, Vis.
DQ HER, 2454981.483, 14.4, Vis.
DQ HER, 2454980.534, 14.5, Vis.
DQ HER, 2454976.494, 14.4, Vis.
DQ HER, 2454976.44444, 14.4, Vis.
DQ HER, 2454975.504, 14.4, Vis.
DQ HER, 2454971.479, 14.4, Vis.
DQ HER, 2454970.469, 14.3, Vis.
DQ HER, 2454968.5250, 14.4, Vis.
DQ HER, 2454964.491, 14.4, Vis.
DQ HER, 2454956.5250, 14.4, Vis.
DQ HER, 2454953.490, 14.5, Vis.
DQ HER, 2454948.496, 14.4, Vis.
DQ HER, 2454947.559, 14.4, Vis.
DQ HER, 2454943.490, 14.4, Vis.
DQ HER, 2454942.524, 14.4, Vis.
DQ HER, 2454941.545, 14.4, Vis.
DQ HER, 2454939.61111, 14.3, Vis.
DQ HER, 2454939.513, 14.6, Vis.
DQ HER, 2454935.526, 14.5, Vis.
DQ HER, 2454920.543, 14.4, Vis.
DQ HER, 2454918.72222, 14.3, Vis.
DQ HER, 2454918.5708, 14.5, Vis.
DQ HER, 2454896.606, 14.6, Vis.
DQ HER, 2454892.642, 14.5, Vis.
DQ HER, 2454816.274, 14.4, Vis.
DQ HER, 2454810.263, 14.5, Vis.
DQ HER, 2454807.2710, 14.6, Vis.
DQ HER, 2454805.275, 14.4, Vis.
DQ HER, 2454803.285, 14.4, Vis.
DQ HER, 2454782.350, 14.6, Vis.
DQ HER, 2454778.325, 14.4, Vis.
DQ HER, 2454771.386, 14.5, Vis.
DQ HER, 2454768.422, 14.6, Vis.
DQ HER, 2454767.406, 14.4, Vis.
DQ HER, 2454766.400, 14.4, Vis.
DQ HER, 2454765.5945, 14.5, Vis.
DQ HER, 2454764.405, 14.5, Vis.
DQ HER, 2454761.290, 14.4, Vis.
DQ HER, 2454759.5174, 14.6, Vis.
DQ HER, 2454752.306, 14.5, Vis.
DQ HER, 2454747.367, 14.4, Vis.
DQ HER, 2454745.319, 14.5, Vis.
DQ HER, 2454743.5431, 14.5, Vis.
DQ HER, 2454743.344, 14.4, Vis.
DQ HER, 2454739.5806, 14.6, Vis.
DQ HER, 2454738.365, 14.4, Vis.
DQ HER, 2454736.347, 14.5, Vis.
DQ HER, 2454735.29722, 14.4, Vis.
DQ HER, 2454733.33611, 14.4, Vis.
DQ HER, 2454731.341, 14.4, Vis.
DQ HER, 2454730.5590, 14.5, Vis.
DQ HER, 2454729.360, 14.5, Vis.
DQ HER, 2454712.480, 14.6, Vis.
DQ HER, 2454710.5993, 14.8, Vis.
DQ HER, 2454709.472, 14.4, Vis.
DQ HER, 2454707.35694, 14.4, Vis.
DQ HER, 2454704.6083, 14.7, Vis.
DQ HER, 2454704.42847, 14.5, Vis.
DQ HER, 2454702.6188, 14.6, Vis.
DQ HER, 2454693.472, 14.5, Vis.
DQ HER, 2454683.473, 14.5, Vis.
DQ HER, 2454682.454, 14.3, Vis.
DQ HER, 2454681.456, 14.4, Vis.
DQ HER, 2454678.454, 14.6, Vis.
DQ HER, 2454674.515, 14.5, Vis.
DQ HER, 2454673.45139, 14.3, Vis.
DQ HER, 2454670.484, 14.7, Vis.
DQ HER, 2454668.483, 14.6, Vis.
DQ HER, 2454668.42361, 14.4, Vis.
DQ HER, 2454667.47, 14.4, Vis.
DQ HER, 2454663.6979, 14.0, Vis.
DQ HER, 2454660.474, 14.4, Vis.
DQ HER, 2454656.508, 14.4, Vis.
DQ HER, 2454651.51500, 14.4, Vis.
DQ HER, 2454648.5042, 14.3, Vis.
DQ HER, 2454647.497, 14.6, Vis.
DQ HER, 2454646.526, 14.5, Vis.
DQ HER, 2454643.5132, 14.5, Vis.
DQ HER, 2454642.7396, 14.2, Vis.
DQ HER, 2454633.524, 14.5, Vis.
DQ HER, 2454632.522, 14.4, Vis.
DQ HER, 2454630.542, 14.4, Vis.
DQ HER, 2454628.560, 14.4, Vis.
DQ HER, 2454627.524, 14.7, Vis.
DQ HER, 2454625.529, 14.5, Vis.
DQ HER, 2454624.529, 14.4, Vis.
DQ HER, 2454623.515, 14.4, Vis.
DQ HER, 2454605.7639, 13.8, Vis.
DQ HER, 2454594.546, 14.6, Vis.
DQ HER, 2454591.62500, 14.7, Vis.
DQ HER, 2454588.544, 14.4, Vis.
DQ HER, 2454580.496, 14.4, Vis.
DQ HER, 2454571.531, 14.6, Vis.
DQ HER, 2454564.552, 14.4, Vis.
DQ HER, 2454558.519, 14.5, Vis.
DQ HER, 2454556.504, 14.4, Vis.
DQ HER, 2454530.567, 14.4, Vis.
DQ HER, 2454506.641, 14.5, Vis.
DQ HER, 2454490.6722, 14.3, Vis.
DQ HER, 2454485.6750, 14.4, Vis.
DQ HER, 2454480.6576, 14.4, Vis.
DQ HER, 2454476.6674, 14.3, Vis.
DQ HER, 2454473.236, 14.4, Vis.
DQ HER, 2454471.6750, 14.5, Vis.
DQ HER, 2454471.249, 14.4, Vis.
DQ HER, 2454467.6854, 14.4, Vis.
