AM HER, 2457194.4840, 13.3, Vis.
AM HER, 2457194.437, 13.0, Vis.
AM HER, 2457194.309, 13.0, Vis.
AM HER, 2457192.51522, 13.2, Vis.
AM HER, 2457192.4562, 13.3, Vis.
AM HER, 2457192.39931, 13.2, Vis.
AM HER, 2457191.4611, 13.3, Vis.
AM HER, 2457191.4257, 13.0, Vis.
AM HER, 2457191.37, 13.2, Vis.
AM Her, 2457190.6299, 13.6, Vis.
AM HER, 2457190.532, 13.5, Vis.
AM HER, 2457190.4611, 13.5, Vis.
AM HER, 2457189.4535, 13.5, Vis.
AM HER, 2457188.4556, 13.3, Vis.
AM HER, 2457188.4354, 13.4, Vis.
AM HER, 2457187.43, 13.4, Vis.
AM HER, 2457187.41667, 13.2, Vis.
AM HER, 2457187.38, 13.2, Vis.
AM HER, 2457187.343, 13.3, Vis.
AM HER, 2457186.40, 13.6, Vis.
AM HER, 2457186.35, 13.2, Vis.
AM HER, 2457185.30, 13.5, Vis.
AM HER, 2457184.50, 13.3, Vis.
AM HER, 2457184.37, 13.0, Vis.
AM HER, 2457183.6826, 13.2, Vis.
AM Her, 2457183.6181, 13.2, Vis.
AM HER, 2457183.56667, 13.2, Vis.
AM HER, 2457183.499, 13.2, Vis.
AM HER, 2457182.495, 13.3, Vis.
AM HER, 2457182.38958, 13.5, Vis.
AM HER, 2457181.51875, 12.6, Vis.
AM HER, 2457181.4840, 13.3, Vis.
AM HER, 2457181.483, 13.4, Vis.
AM HER, 2457180.55556, 12.8, Vis.
AM HER, 2457180.501, 13.2, Vis.
AM HER, 2457180.41, 13.0, Vis.
AM HER, 2457180.35, 13.0, Vis.
AM HER, 2457179.6847, 13.2, Vis.
AM HER, 2457179.488, 13.1, Vis.
AM HER, 2457179.40625, 13.3, Vis.
AM HER, 2457179.38, 13.1, Vis.
AM HER, 2457179.330, 12.9, Vis.
AM HER, 2457178.6097, 13.0, Vis.
AM HER, 2457178.507, 13.0, Vis.
AM HER, 2457178.322, 12.4, Vis.
AM HER, 2457177.6576, 12.9, Vis.
AM HER, 2457177.485, 13.0, Vis.
AM HER, 2457176.6563, 13.0, Vis.
AM HER, 2457174.35, 13.2, Vis.
AM HER, 2457172.549, 13.2, Vis.
AM HER, 2457172.36, 12.9, Vis.
AM HER, 2457171.6660, 13.1, Vis.
AM HER, 2457171.4562, 13.2, Vis.
AM HER, 2457171.3951, 13.1, Vis.
AM HER, 2457170.7653, 13.5, Vis.
AM HER, 2457170.4604, 13.2, Vis.
AM HER, 2457169.516, 13.3, Vis.
AM HER, 2457169.4646, 13.2, Vis.
AM HER, 2457167.4604, 13.3, Vis.
AM HER, 2457166.7097, 12.8, Vis.
AM Her, 2457166.6056, 13.2, Vis.
AM HER, 2457166.58333, 13.3, Vis.
AM HER, 2457165.6667, 13.05, Vis.
AM Her, 2457165.6111, 13.2, Vis.
AM HER, 2457165.4910, 13.1, Vis.
AM HER, 2457165.467, 13.2, Vis.
AM HER, 2457165.41250, 13.1, Vis.
AM HER, 2457164.4875, 13.1, Vis.
AM HER, 2457163.37562, 13.1, Vis.
AM HER, 2457162.4215, 13.1, Vis.
AM HER, 2457161.6896, 12.9, Vis.
AM HER, 2457161.34, 13.3, Vis.
AM HER, 2457160.4792, 13.2, Vis.
AM HER, 2457160.41944, 13.1, Vis.
AM HER, 2457160.35, 13.1, Vis.
AM HER, 2457159.4875, 13.2, Vis.
AM HER, 2457159.44, 13.4, Vis.
AM HER, 2457159.34, 12.9, Vis.
AM HER, 2457159.337, 13.0, Vis.
AM HER, 2457159.30, 13.2, Vis.
AM HER, 2457158.409, 12.9, Vis.
AM Her, 2457157.5972, 13.6, Vis.
AM HER, 2457156.6715, 13.2, Vis.
AM Her, 2457156.5986, 13.1, Vis.
AM HER, 2457156.482, 13.2, Vis.
AM HER, 2457156.3951, 13.3, Vis.
AM HER, 2457155.567, 13.2, Vis.
AM HER, 2457155.4868, 13.1, Vis.
AM HER, 2457154.52917, 13.1, Vis.
AM HER, 2457154.5056, 13.0, Vis.
AM HER, 2457154.426, 13.0, Vis.
AM HER, 2457154.35, 13.0, Vis.
AM HER, 2457154.345, 13.2, Vis.
AM Her, 2457153.5896, 13.1, Vis.
AM HER, 2457152.45, 13.3, Vis.
AM HER, 2457151.7507, 12.9, Vis.
AM HER, 2457151.34, 13.2, Vis.
AM Her, 2457150.5833, 13.0, Vis.
AM HER, 2457150.397, 13.2, Vis.
AM HER, 2457150.38, 13.3, Vis.
